path,filename,ext,size_bytes,category_hint
"/Volumes/Untitled/업로드 전/우리는 도파민에 대해 완전히 잘못 알고 있다_그 오해와 진실_by EBS 컬렉션 - 사이언스_from Youtube to Lilys_20250426.pdf","우리는 도파민에 대해 완전히 잘못 알고 있다_그 오해와 진실_by EBS 컬렉션 - 사이언스_from Youtube to Lilys_20250426.pdf",pdf,747401,"기타"
"/Volumes/Untitled/업로드 전/우리몸모형자료모음집(웹용).pdf","우리몸모형자료모음집(웹용).pdf",pdf,8577984,"기타"
"/Volumes/Untitled/업로드 전/우리의 본업은 '진짜 나'를 아는 것_by 최성운의 사고실험 with 런던베이글뮤지엄 창업자 료(1부)_from Youtube to Gamma_20250721.pdf","우리의 본업은 '진짜 나'를 아는 것_by 최성운의 사고실험 with 런던베이글뮤지엄 창업자 료(1부)_from Youtube to Gamma_20250721.pdf",pdf,2271724,"기타"
"/Volumes/Untitled/업로드 전/우리의 본업은 '진짜 나'를 아는 것_by 최성운의 사고실험 with 런던베이글뮤지엄 창업자 료(1부)_from Youtube to Mapify_20250721.pdf","우리의 본업은 '진짜 나'를 아는 것_by 최성운의 사고실험 with 런던베이글뮤지엄 창업자 료(1부)_from Youtube to Mapify_20250721.pdf",pdf,1884279,"기타"
"/Volumes/Untitled/업로드 전/운과 신념_인생을 바꾸는 마음가짐과 운의 경영학_by 하와이 대저택_from Youtube to Gamma_20250802.pdf","운과 신념_인생을 바꾸는 마음가짐과 운의 경영학_by 하와이 대저택_from Youtube to Gamma_20250802.pdf",pdf,1764891,"기타"
"/Volumes/Untitled/업로드 전/운과 신념_인생을 바꾸는 마음가짐과 운의 경영학_by 하와이 대저택_from Youtube to Mapify_20250802.pdf","운과 신념_인생을 바꾸는 마음가짐과 운의 경영학_by 하와이 대저택_from Youtube to Mapify_20250802.pdf",pdf,2384947,"기타"
"/Volumes/Untitled/업로드 전/워크북_시즌5.pdf","워크북_시즌5.pdf",pdf,6149191,"기타"
"/Volumes/Untitled/업로드 전/위대한 것을 만들기 위한 고통, 리더십, 그리고 장인정신에 대한 통찰_by BZCF 비즈카페_젠슨 황 of NVIDIA_from Youtube to Gamma_20250131.pdf","위대한 것을 만들기 위한 고통, 리더십, 그리고 장인정신에 대한 통찰_by BZCF 비즈카페_젠슨 황 of NVIDIA_from Youtube to Gamma_20250131.pdf",pdf,2923906,"기타"
"/Volumes/Untitled/업로드 전/위대한 것을 만들기 위한 고통, 리더십, 그리고 장인정신에 대한 통찰_by BZCF 비즈카페_젠슨 황 of NVIDIA_from Youtube to Mapify_20250131.pdf","위대한 것을 만들기 위한 고통, 리더십, 그리고 장인정신에 대한 통찰_by BZCF 비즈카페_젠슨 황 of NVIDIA_from Youtube to Mapify_20250131.pdf",pdf,2251404,"기타"
"/Volumes/Untitled/업로드 전/유대인에 대한 음모론, 망상, 오해, 편견 총정리_by B tv 이동진의 파이아키아_from Youtube to Lilys_20230104.pdf","유대인에 대한 음모론, 망상, 오해, 편견 총정리_by B tv 이동진의 파이아키아_from Youtube to Lilys_20230104.pdf",pdf,1223202,"기타"
"/Volumes/Untitled/업로드 전/육사 면접 자료_울산광역시교육청.pdf","육사 면접 자료_울산광역시교육청.pdf",pdf,435171,"기타"
"/Volumes/Untitled/업로드 전/의대 약대 포함 범 생명계열 모집인원_퍼스트 클래스 조창훈 대표_20250818.pdf","의대 약대 포함 범 생명계열 모집인원_퍼스트 클래스 조창훈 대표_20250818.pdf",pdf,99976,"기타"
"/Volumes/Untitled/업로드 전/의대 진학 위한 기하 탐구 보고서 방향 예시.pdf","의대 진학 위한 기하 탐구 보고서 방향 예시.pdf",pdf,86414,"기타"
"/Volumes/Untitled/업로드 전/의사가 필요 없는 시대_메디컬 AI 어디까지 왔나_by 삼프로TV with 디지털헬스케어파트너스 최윤섭 박사_Lilys 요약_20250727.pdf","의사가 필요 없는 시대_메디컬 AI 어디까지 왔나_by 삼프로TV with 디지털헬스케어파트너스 최윤섭 박사_Lilys 요약_20250727.pdf",pdf,1061124,"기타"
"/Volumes/Untitled/업로드 전/의사에서 의사과학자·교수로의 여정과 뇌인지과학 연구·진로 조언_by 스튜디오 샤 with 뇌인지과학자 김지은 교수_from Youtube to Gamma_20251003.pdf","의사에서 의사과학자·교수로의 여정과 뇌인지과학 연구·진로 조언_by 스튜디오 샤 with 뇌인지과학자 김지은 교수_from Youtube to Gamma_20251003.pdf",pdf,3461577,"기타"
"/Volumes/Untitled/업로드 전/의사에서 의사과학자·교수로의 여정과 뇌인지과학 연구·진로 조언_by 스튜디오 샤 with 뇌인지과학자 김지은 교수_from Youtube to Mapify_20251003.pdf","의사에서 의사과학자·교수로의 여정과 뇌인지과학 연구·진로 조언_by 스튜디오 샤 with 뇌인지과학자 김지은 교수_from Youtube to Mapify_20251003.pdf",pdf,2702782,"기타"
"/Volumes/Untitled/업로드 전/의예과 2027학년도 수시 대학별 변경사항 요약!.pdf","의예과 2027학년도 수시 대학별 변경사항 요약!.pdf",pdf,131132,"기타"
"/Volumes/Untitled/업로드 전/이세돌 전 바둑기사_인공지능도 이기는 멘탈 갖추는 법_by 지식인사이드_from Youtube to Gamma_20250118.pdf","이세돌 전 바둑기사_인공지능도 이기는 멘탈 갖추는 법_by 지식인사이드_from Youtube to Gamma_20250118.pdf",pdf,6244324,"기타"
"/Volumes/Untitled/업로드 전/이세돌 전 바둑기사_인공지능도 이기는 멘탈 갖추는 법_by 지식인사이드_from Youtube to Mapify_20250118.pdf","이세돌 전 바둑기사_인공지능도 이기는 멘탈 갖추는 법_by 지식인사이드_from Youtube to Mapify_20250118.pdf",pdf,1255586,"기타"
"/Volumes/Untitled/업로드 전/이용덕 강연 미래 꿈 도전 Nov 5 25 2025.pdf","이용덕 강연 미래 꿈 도전 Nov 5 25 2025.pdf",pdf,11817984,"기타"
"/Volumes/Untitled/업로드 전/이음자료 진로연계형 진로 학업 설계 안내서(교사용)_울산광역시교육청.pdf","이음자료 진로연계형 진로 학업 설계 안내서(교사용)_울산광역시교육청.pdf",pdf,2293055,"기타"
"/Volumes/Untitled/업로드 전/이음자료 학생 활동지(진로 학업 설계 안내서)_울산광역시교육청.pdf","이음자료 학생 활동지(진로 학업 설계 안내서)_울산광역시교육청.pdf",pdf,1368725,"기타"
"/Volumes/Untitled/업로드 전/이중 진자 운동과 홈런 타자 스윙의 상관 관계 분석_by NotebookLM Slide.pdf","이중 진자 운동과 홈런 타자 스윙의 상관 관계 분석_by NotebookLM Slide.pdf",pdf,14733599,"기타"
"/Volumes/Untitled/업로드 전/이중진자 모델로 본 홈런 타자의 스윙 분석 (칼 롤리 사례 연구).pdf","이중진자 모델로 본 홈런 타자의 스윙 분석 (칼 롤리 사례 연구).pdf",pdf,4386711,"기타"
"/Volumes/Untitled/업로드 전/이화여대 활동보고서 양식_2025.hwpx","이화여대 활동보고서 양식_2025.hwpx",hwpx,38053,"기타"
"/Volumes/Untitled/업로드 전/인간의 뇌에 칩을 삽입하는 기술, 뉴럴링크 소개_by 과장창 feat. 엑소 & 한양대 임창환 교수_from Youtube to Gamma_20251213.pdf","인간의 뇌에 칩을 삽입하는 기술, 뉴럴링크 소개_by 과장창 feat. 엑소 & 한양대 임창환 교수_from Youtube to Gamma_20251213.pdf",pdf,3643998,"기타"
"/Volumes/Untitled/업로드 전/인간의 뇌에 칩을 삽입하는 기술, 뉴럴링크 소개_by 과장창 feat. 엑소 & 한양대 임창환 교수_from Youtube to Mapify_20251213.pdf","인간의 뇌에 칩을 삽입하는 기술, 뉴럴링크 소개_by 과장창 feat. 엑소 & 한양대 임창환 교수_from Youtube to Mapify_20251213.pdf",pdf,2264818,"기타"
"/Volumes/Untitled/업로드 전/인공지능 시대 고용 정책의 방향성_산업연구원 발간_from PDF to Gamma_20250812.pdf","인공지능 시대 고용 정책의 방향성_산업연구원 발간_from PDF to Gamma_20250812.pdf",pdf,3278280,"기타"
"/Volumes/Untitled/업로드 전/인공지능 시대의 생각 주권과 질문의 중요성_by 세바시 강연 with 박용후 관점디자이너_from Youtube to Gamma_20251110.pdf","인공지능 시대의 생각 주권과 질문의 중요성_by 세바시 강연 with 박용후 관점디자이너_from Youtube to Gamma_20251110.pdf",pdf,4568377,"기타"
"/Volumes/Untitled/업로드 전/인공지능 시대의 생각 주권과 질문의 중요성_by 세바시 강연 with 박용후 관점디자이너_from Youtube to Mapify_20251110.pdf","인공지능 시대의 생각 주권과 질문의 중요성_by 세바시 강연 with 박용후 관점디자이너_from Youtube to Mapify_20251110.pdf",pdf,1292425,"기타"
"/Volumes/Untitled/업로드 전/인공지능과 듀얼 브레인_현대 사회의 필수 요소_by 스터디언_from Youtube to Mapify_20250302.pdf","인공지능과 듀얼 브레인_현대 사회의 필수 요소_by 스터디언_from Youtube to Mapify_20250302.pdf",pdf,1305039,"기타"
"/Volumes/Untitled/업로드 전/인류와 AI의 결합이 가져올 소름 끼치는 미래_by 선명한 지구인 with 레이 커즈와일_from Youtube to Gamma_20250621.pdf","인류와 AI의 결합이 가져올 소름 끼치는 미래_by 선명한 지구인 with 레이 커즈와일_from Youtube to Gamma_20250621.pdf",pdf,8783312,"기타"
"/Volumes/Untitled/업로드 전/인류와 AI의 결합이 가져올 소름 끼치는 미래_by 선명한 지구인 with 레이 커즈와일_from Youtube to Mapify_20250621.pdf","인류와 AI의 결합이 가져올 소름 끼치는 미래_by 선명한 지구인 with 레이 커즈와일_from Youtube to Mapify_20250621.pdf",pdf,1208449,"기타"
"/Volumes/Untitled/업로드 전/인생이 답답할때 읽으면 좋은 책_박웅현의 '책은 도끼다'_by 책을 통한 인생의 변화 만들기_from Youtube to Lilys_20210608.pdf","인생이 답답할때 읽으면 좋은 책_박웅현의 '책은 도끼다'_by 책을 통한 인생의 변화 만들기_from Youtube to Lilys_20210608.pdf",pdf,1469492,"기타"
"/Volumes/Untitled/업로드 전/인지 편향과 사고의 실제 적용_예일대 안우경 교수 수업과 심리학적 실험_by 유 퀴즈 온 더 튜브_from Youtube to Gamma_20250821.pdf","인지 편향과 사고의 실제 적용_예일대 안우경 교수 수업과 심리학적 실험_by 유 퀴즈 온 더 튜브_from Youtube to Gamma_20250821.pdf",pdf,4156931,"기타"
"/Volumes/Untitled/업로드 전/인지 편향과 사고의 실제 적용_예일대 안우경 교수 수업과 심리학적 실험_by 유 퀴즈 온 더 튜브_from Youtube to Mapify_20250821.pdf","인지 편향과 사고의 실제 적용_예일대 안우경 교수 수업과 심리학적 실험_by 유 퀴즈 온 더 튜브_from Youtube to Mapify_20250821.pdf",pdf,1599810,"기타"
"/Volumes/Untitled/업로드 전/인천광역시교육청_초등 수학 씨리즈2_20222 개정 교육과정.zip","인천광역시교육청_초등 수학 씨리즈2_20222 개정 교육과정.zip",zip,277808305,"기타"
"/Volumes/Untitled/업로드 전/인천광역시교육청_키워드로 대비하는 학생부종합전형_26개 분야 핵심 키워드_ Gamma 피상훈 소장.pdf","인천광역시교육청_키워드로 대비하는 학생부종합전형_26개 분야 핵심 키워드_ Gamma 피상훈 소장.pdf",pdf,7681388,"기타"
"/Volumes/Untitled/업로드 전/읽기+유창성과+독해력+향상을+위한+읽기+검사지(KICE+Reading+Inventory) (1).pdf","읽기+유창성과+독해력+향상을+위한+읽기+검사지(KICE+Reading+Inventory) (1).pdf",pdf,40550473,"기타"
"/Volumes/Untitled/업로드 전/읽기+유창성과+독해력+향상을+위한+읽기+검사지(KICE+Reading+Inventory).pdf","읽기+유창성과+독해력+향상을+위한+읽기+검사지(KICE+Reading+Inventory).pdf",pdf,40550473,"기타"
"/Volumes/Untitled/업로드 전/자율전공선발학생의 전공선택과 진로.pdf","자율전공선발학생의 전공선택과 진로.pdf",pdf,14191486,"기타"
"/Volumes/Untitled/업로드 전/전 세계 위인들이 인정한 역사상 최고의 천재_by 범준에 물리다 with 수학자 김상현 교수_from Youtube to Gamma_20250531.pdf","전 세계 위인들이 인정한 역사상 최고의 천재_by 범준에 물리다 with 수학자 김상현 교수_from Youtube to Gamma_20250531.pdf",pdf,3049718,"기타"
"/Volumes/Untitled/업로드 전/전 세계 위인들이 인정한 역사상 최고의 천재_by 범준에 물리다 with 수학자 김상현 교수_from Youtube to NotebookLM Slide_20250531.pdf","전 세계 위인들이 인정한 역사상 최고의 천재_by 범준에 물리다 with 수학자 김상현 교수_from Youtube to NotebookLM Slide_20250531.pdf",pdf,21929855,"기타"
"/Volumes/Untitled/업로드 전/전공이야기_1__기계공학.m4a","전공이야기_1__기계공학.m4a",m4a,27603362,"기타"
"/Volumes/Untitled/업로드 전/전공이야기_2_자동차의_역학.m4a","전공이야기_2_자동차의_역학.m4a",m4a,25533695,"기타"
"/Volumes/Untitled/업로드 전/전국 교육청 진로진학지원센터  검색기.pdf","전국 교육청 진로진학지원센터  검색기.pdf",pdf,771530,"기타"
"/Volumes/Untitled/업로드 전/전대愛서52 목록_books_list_52_2025.xlsx","전대愛서52 목록_books_list_52_2025.xlsx",xlsx,22224,"기타"
"/Volumes/Untitled/업로드 전/전설이 되어버린 첫 문장을 아시오_한국 소설 첫문장 Best 10_by B tv 이동진의 파이아키아_from Youtube to Lilys_20251115.pdf","전설이 되어버린 첫 문장을 아시오_한국 소설 첫문장 Best 10_by B tv 이동진의 파이아키아_from Youtube to Lilys_20251115.pdf",pdf,2840122,"기타"
"/Volumes/Untitled/업로드 전/전자 컴퓨터 계열 모집인원_퍼스트 클래스 조창훈 대표_20250818.pdf","전자 컴퓨터 계열 모집인원_퍼스트 클래스 조창훈 대표_20250818.pdf",pdf,148663,"기타"
"/Volumes/Untitled/업로드 전/전자전기공학부_면접 전공적성평가 문항 예시.pdf","전자전기공학부_면접 전공적성평가 문항 예시.pdf",pdf,57138,"기타"
"/Volumes/Untitled/업로드 전/정시 진학 대학 고민의 흐름 시나리오_by 고등학교 담임샘들의 시너지 밴드, 화천고 박상근 선생님_from Band to Gamma_20251210.pdf","정시 진학 대학 고민의 흐름 시나리오_by 고등학교 담임샘들의 시너지 밴드, 화천고 박상근 선생님_from Band to Gamma_20251210.pdf",pdf,3238838,"기타"
"/Volumes/Untitled/업로드 전/정시 진학 대학 고민의 흐름 시나리오.hwp","정시 진학 대학 고민의 흐름 시나리오.hwp",hwp,435712,"기타"
"/Volumes/Untitled/업로드 전/정시 진학 대학 고민의 흐름 시나리오.pdf","정시 진학 대학 고민의 흐름 시나리오.pdf",pdf,303273,"기타"
"/Volumes/Untitled/업로드 전/정시시나리오 정리양식2026.pdf","정시시나리오 정리양식2026.pdf",pdf,25301,"기타"
"/Volumes/Untitled/업로드 전/조선 상평통보 유통 통제와 물가 분석.docx","조선 상평통보 유통 통제와 물가 분석.docx",docx,4858386,"기타"
"/Volumes/Untitled/업로드 전/조선 상평통보 유통 통제와 물가 분석.pdf","조선 상평통보 유통 통제와 물가 분석.pdf",pdf,480725,"기타"
"/Volumes/Untitled/업로드 전/조선 상평통보 유통기의 화폐정책과 통화량 통제.pdf","조선 상평통보 유통기의 화폐정책과 통화량 통제.pdf",pdf,510055,"기타"
"/Volumes/Untitled/업로드 전/조선시대 궁중 복식_ 신분과 색, 그리고 역사적 고증_by felo ai Slide_20250804.pdf","조선시대 궁중 복식_ 신분과 색, 그리고 역사적 고증_by felo ai Slide_20250804.pdf",pdf,2569109,"기타"
"/Volumes/Untitled/업로드 전/조선시대 궁중 복식_ 신분과 색, 그리고 역사적 고증_by felo ai Slide_20250804.pptx","조선시대 궁중 복식_ 신분과 색, 그리고 역사적 고증_by felo ai Slide_20250804.pptx",pptx,8008351,"기타"
"/Volumes/Untitled/업로드 전/조선시대 하입보이 이상의 시_해석하면 소름 돋는 이유_by 엠뚜루마뚜루_from Youtube to Gamma_20230904.pdf","조선시대 하입보이 이상의 시_해석하면 소름 돋는 이유_by 엠뚜루마뚜루_from Youtube to Gamma_20230904.pdf",pdf,2127341,"기타"
"/Volumes/Untitled/업로드 전/조선시대 하입보이 이상의 시_해석하면 소름 돋는 이유_by 엠뚜루마뚜루_from Youtube to Mapify_20230904.pdf","조선시대 하입보이 이상의 시_해석하면 소름 돋는 이유_by 엠뚜루마뚜루_from Youtube to Mapify_20230904.pdf",pdf,1294701,"기타"
"/Volumes/Untitled/업로드 전/주요 대학 및 학과 권장도서 모음집.pdf","주요 대학 및 학과 권장도서 모음집.pdf",pdf,5318153,"기타"
"/Volumes/Untitled/업로드 전/주제 탐구활동 기획 및 자기평가서 양식(학남고 은동현) (1).hwp","주제 탐구활동 기획 및 자기평가서 양식(학남고 은동현) (1).hwp",hwp,532480,"기타"
"/Volumes/Untitled/업로드 전/중등 1~5번 샘플.zip","중등 1~5번 샘플.zip",zip,1663844,"기타"
"/Volumes/Untitled/업로드 전/중등과학은 고등과학의 기초_by 스튜디오S with 남궁원 통합과학 강사_from Youtube to Gamma_2025102.pdf","중등과학은 고등과학의 기초_by 스튜디오S with 남궁원 통합과학 강사_from Youtube to Gamma_2025102.pdf",pdf,3248903,"기타"
"/Volumes/Untitled/업로드 전/중등과학은 고등과학의 기초_by 스튜디오S with 남궁원 통합과학 강사_from Youtube to Mapify_20251023.pdf","중등과학은 고등과학의 기초_by 스튜디오S with 남궁원 통합과학 강사_from Youtube to Mapify_20251023.pdf",pdf,2414349,"기타"
"/Volumes/Untitled/업로드 전/중학생 추천 도서 목록 (2026학년도 학장중학교 신입생 참고).xlsx","중학생 추천 도서 목록 (2026학년도 학장중학교 신입생 참고).xlsx",xlsx,30281,"기타"
"/Volumes/Untitled/업로드 전/지역별 교직과정 개설 학과(전문대교협 채용석)_250820.pdf","지역별 교직과정 개설 학과(전문대교협 채용석)_250820.pdf",pdf,168555,"기타"
"/Volumes/Untitled/업로드 전/직업계고(특성화고·마이스터고)의 진로·진학·취업 전반 설명과 실제 사례_by 서울특별시교육청 교육연구정보원_from Youtube to Gamma_20250929.pdf","직업계고(특성화고·마이스터고)의 진로·진학·취업 전반 설명과 실제 사례_by 서울특별시교육청 교육연구정보원_from Youtube to Gamma_20250929.pdf",pdf,3706222,"기타"
"/Volumes/Untitled/업로드 전/직업계고(특성화고·마이스터고)의 진로·진학·취업 전반 설명과 실제 사례_by 서울특별시교육청 교육연구정보원_from Youtube to Mapify_20250929.pdf","직업계고(특성화고·마이스터고)의 진로·진학·취업 전반 설명과 실제 사례_by 서울특별시교육청 교육연구정보원_from Youtube to Mapify_20250929.pdf",pdf,2522938,"기타"
"/Volumes/Untitled/업로드 전/진로연계교육설계를위한디딤돌안내서(중학교)_교육부, 17개 시도교육청 & 한국직업능력연구원.pdf","진로연계교육설계를위한디딤돌안내서(중학교)_교육부, 17개 시도교육청 & 한국직업능력연구원.pdf",pdf,8913433,"기타"
"/Volumes/Untitled/업로드 전/진로전담교사를 위한 모든 정보 진로진학상담의 고수되기![현장안내서].pdf","진로전담교사를 위한 모든 정보 진로진학상담의 고수되기![현장안내서].pdf",pdf,5185715,"기타"
"/Volumes/Untitled/업로드 전/채승병 박사의 반도체 AI 용어 15분 총정리_by 뉴스토마토_from Youtube to Gamma_20240905.pdf","채승병 박사의 반도체 AI 용어 15분 총정리_by 뉴스토마토_from Youtube to Gamma_20240905.pdf",pdf,5139954,"기타"
"/Volumes/Untitled/업로드 전/채승병 박사의 반도체 AI 용어 15분 총정리_by 뉴스토마토_from Youtube to Mapify_20240905.pdf","채승병 박사의 반도체 AI 용어 15분 총정리_by 뉴스토마토_from Youtube to Mapify_20240905.pdf",pdf,2908128,"기타"
"/Volumes/Untitled/업로드 전/챗GPT_프롬프트_학원__종합프롬프트(공유금지).txt","챗GPT_프롬프트_학원__종합프롬프트(공유금지).txt",txt,32820,"기타"
"/Volumes/Untitled/업로드 전/천재 시인 이상과 시 '오감도' 심층 분석_from Youtube to felo 영상 요약 후 Presentaion 생성_20250821.pptx","천재 시인 이상과 시 '오감도' 심층 분석_from Youtube to felo 영상 요약 후 Presentaion 생성_20250821.pptx",pptx,3288995,"기타"
"/Volumes/Untitled/업로드 전/천재 시인 이상과 시 '오감도'_from Youtube to felo 영상 요약 후 Presentaion 생성_20250821.pptx","천재 시인 이상과 시 '오감도'_from Youtube to felo 영상 요약 후 Presentaion 생성_20250821.pptx",pptx,2849851,"기타"
"/Volumes/Untitled/업로드 전/청소년 도파민 자극 심층 연구_Google Gemini Deep Research Report(References 포함)_20250807.pdf","청소년 도파민 자극 심층 연구_Google Gemini Deep Research Report(References 포함)_20250807.pdf",pdf,403224,"기타"
"/Volumes/Untitled/업로드 전/청소년의 감정 개선을 위한 비약물적 도파민 자극_음식, 운동, 음악, 명상_by Chat GPT Deep Research Report_20250807.pdf","청소년의 감정 개선을 위한 비약물적 도파민 자극_음식, 운동, 음악, 명상_by Chat GPT Deep Research Report_20250807.pdf",pdf,589197,"기타"
"/Volumes/Untitled/업로드 전/초등 국어 공부법 민성원.pdf","초등 국어 공부법 민성원.pdf",pdf,6390851,"기타"
"/Volumes/Untitled/업로드 전/초등 깊이있는 수업이야기 다함께 나누다 8월호.pdf","초등 깊이있는 수업이야기 다함께 나누다 8월호.pdf",pdf,71278124,"기타"
"/Volumes/Untitled/업로드 전/초등국어공부법 민성원.pptx","초등국어공부법 민성원.pptx",pptx,747464,"기타"
"/Volumes/Untitled/업로드 전/초등미술 3학년_교과서활동지모음집(최종) - 웹용.pdf","초등미술 3학년_교과서활동지모음집(최종) - 웹용.pdf",pdf,24180347,"기타"
"/Volumes/Untitled/업로드 전/초등미술 4학년_교과서활동지모음집(최종) - 웹용.pdf","초등미술 4학년_교과서활동지모음집(최종) - 웹용.pdf",pdf,14458321,"기타"
"/Volumes/Untitled/업로드 전/초등사회 브로마이드 3종 (590880)_OK.pdf","초등사회 브로마이드 3종 (590880)_OK.pdf",pdf,59806127,"기타"
"/Volumes/Untitled/업로드 전/초등실과_특화자료_최종.pdf","초등실과_특화자료_최종.pdf",pdf,68890212,"기타"
"/Volumes/Untitled/업로드 전/초등음악_수업지원자료_본문(티솔용).pdf","초등음악_수업지원자료_본문(티솔용).pdf",pdf,105199059,"기타"
"/Volumes/Untitled/업로드 전/초등체육_게임활동집-56학년(돈보 삭제).pdf","초등체육_게임활동집-56학년(돈보 삭제).pdf",pdf,97824692,"기타"
"/Volumes/Untitled/업로드 전/초등학교 진로연계교육 설계 운영 도움자료(교육부_250422).pdf","초등학교 진로연계교육 설계 운영 도움자료(교육부_250422).pdf",pdf,4210234,"기타"
"/Volumes/Untitled/업로드 전/초등학교 학부모 수학 가이드북(1학년1학기) (2).pdf","초등학교 학부모 수학 가이드북(1학년1학기) (2).pdf",pdf,27041014,"기타"
"/Volumes/Untitled/업로드 전/초등학교 학부모 수학 가이드북(1학년2학기) (2).pdf","초등학교 학부모 수학 가이드북(1학년2학기) (2).pdf",pdf,20700092,"기타"
"/Volumes/Untitled/업로드 전/초등학교 학부모 수학 가이드북(2학년1학기) (2).pdf","초등학교 학부모 수학 가이드북(2학년1학기) (2).pdf",pdf,22055475,"기타"
"/Volumes/Untitled/업로드 전/초등학교 학부모 수학 가이드북(2학년2학기) (2).pdf","초등학교 학부모 수학 가이드북(2학년2학기) (2).pdf",pdf,21400272,"기타"
"/Volumes/Untitled/업로드 전/초등학교 학부모 수학 가이드북(3학년1학기) (2).pdf","초등학교 학부모 수학 가이드북(3학년1학기) (2).pdf",pdf,21637557,"기타"
"/Volumes/Untitled/업로드 전/초등학교 학부모 수학 가이드북(3학년2학기) (2).pdf","초등학교 학부모 수학 가이드북(3학년2학기) (2).pdf",pdf,21333676,"기타"
"/Volumes/Untitled/업로드 전/초등학교 학부모 수학 가이드북(4학년1학기) (2).pdf","초등학교 학부모 수학 가이드북(4학년1학기) (2).pdf",pdf,26213254,"기타"
"/Volumes/Untitled/업로드 전/초등학교 학부모 수학 가이드북(4학년2학기) (2).pdf","초등학교 학부모 수학 가이드북(4학년2학기) (2).pdf",pdf,25366789,"기타"
"/Volumes/Untitled/업로드 전/초등학생 문해력의 중요성과 효과적인 향상 방법_by 교집합 스튜디오 with 윤희솔 선생님_from Youtube to Gamma_20250807.pdf","초등학생 문해력의 중요성과 효과적인 향상 방법_by 교집합 스튜디오 with 윤희솔 선생님_from Youtube to Gamma_20250807.pdf",pdf,2261787,"기타"
